id;sIP; dIP; sPort; dPort; Proto; Packets; Bytes; Flags; Duration
1;3232249957;3232249958;38672;443;6;1;52;16;0
1;3232249957;3232249958;38678;443;6;1;52;16;0
1;3232249957;3232249958;38680;443;6;1;52;16;0
1;3232249957;3232249958;38692;443;6;1;52;16;0
1;3232249957;3232249958;38710;443;6;1;52;16;0
1;3232249957;3232249958;38716;443;6;1;52;16;0
1;3232249957;3232249958;38724;443;6;1;52;16;0
1;3232249957;3232249958;38728;443;6;1;52;16;0
1;3232249957;3232249958;38730;443;6;1;52;16;0
1;3232249957;3232249958;38736;443;6;1;52;16;0
1;3232249957;3232249958;38766;443;6;1;52;16;0
1;3232249957;3232249958;38782;443;6;1;52;16;0
1;3232249957;3232249958;38792;443;6;1;52;16;0
1;3232249957;3232249958;38802;443;6;1;52;16;0
1;3232249957;3232249958;38842;443;6;1;52;16;0
1;3232249957;3232249958;38858;443;6;1;52;16;0
1;3232249957;3232249958;38864;443;6;1;52;16;0
1;3232249957;3232249958;38874;443;6;1;52;16;0
1;3232249957;3232249958;38892;443;6;1;52;16;0
1;3232249957;3232249958;38908;443;6;1;52;16;0
1;3232249957;3232249958;38914;443;6;1;52;16;0
1;3232249957;3232249958;38916;443;6;1;52;16;0
1;3232249957;3232249958;38936;443;6;1;52;16;0
1;3232249957;3232249958;38938;443;6;1;52;16;0
1;3232249957;3232249958;38994;443;6;1;52;16;0
1;3232249957;3232249958;39004;443;6;1;52;16;0
1;3232249957;3232249958;39006;443;6;1;52;16;0
1;3232249957;3232249958;39008;443;6;1;52;16;0
1;3232249957;3232249958;39012;443;6;1;52;16;0
1;3232249957;3232249958;39014;443;6;1;52;16;0
1;3232249957;3232249958;39016;443;6;1;52;16;0
1;3232249857;3232250111;138;138;17;1;229;0;0
1;3232249957;3232249958;39060;443;6;1;52;16;0
1;3232249957;3232249958;39072;443;6;1;52;16;0
1;3232249957;3232249958;39088;443;6;1;52;16;0
1;3232249957;3232249958;39110;443;6;1;52;16;0
1;3232249957;3232249958;39128;443;6;1;52;16;0
1;3232249957;3232249958;39150;443;6;1;52;16;0
1;3232249957;3232249958;39152;443;6;1;52;16;0
1;3232249957;3232249958;39162;443;6;1;52;16;0
1;3232249957;3232249958;39182;443;6;1;52;16;0
1;3232249957;3232249958;39192;443;6;1;52;16;0
1;3232249957;3232249958;39196;443;6;1;52;16;0
1;3232249957;3232249958;39198;443;6;1;52;16;0
1;3232249957;3232249958;39208;443;6;1;52;16;0
1;3232249957;3232249958;39218;443;6;1;52;16;0
1;3232249957;3232249958;39226;443;6;1;52;16;0
1;3232249957;3232249958;39244;443;6;1;52;16;0
1;3232249957;3232249958;39292;443;6;1;52;16;0
1;3232249957;3232249958;39328;443;6;1;52;16;0
1;3232249957;3232249958;39344;443;6;1;52;16;0
1;3232249957;3232249958;39390;443;6;1;52;16;0
1;3232249957;3232249958;39412;443;6;1;52;16;0
1;3232249957;3232249958;39414;443;6;1;52;16;0
1;3232249957;3232249958;39416;443;6;1;52;16;0
1;3232249957;3232249958;39426;443;6;1;52;16;0
1;3232249957;3232249958;39440;443;6;1;52;16;0
1;3232249957;3232249958;39452;443;6;1;52;16;0
1;3232249957;3232249958;39454;443;6;1;52;16;0
1;3232249957;3232249958;39476;443;6;1;52;16;0
1;3232249957;3232249958;39486;443;6;1;52;16;0
1;3232249957;3232249958;39490;443;6;1;52;16;0
1;3232249957;3232249958;39496;443;6;1;52;16;0
1;3232249957;3232249958;39498;443;6;1;52;16;0
1;3232249957;3232249958;39510;443;6;1;52;16;0
1;3232249957;3232249958;39512;443;6;1;52;16;0
1;3232249957;3232249958;39532;443;6;1;52;16;0
1;3232249957;3232249958;39538;443;6;1;52;16;0
1;3232249957;3232249958;39550;443;6;1;52;16;0
1;3232249957;3232249958;39558;443;6;1;52;16;0
1;3232249957;3232249958;39562;443;6;1;52;16;0
1;3232249957;3232249958;39568;443;6;1;52;16;0
1;3232249957;3232249958;39592;443;6;1;52;16;0
1;3232249957;3232249958;39594;443;6;1;52;16;0
1;3232249957;3232249958;39608;443;6;1;52;16;0
1;3232249957;3232249958;39614;443;6;1;52;16;0
1;3232249957;3232249958;39642;443;6;1;52;16;0
1;3232249957;3232249958;39650;443;6;1;52;16;0
1;3232249957;3232249958;39660;443;6;1;52;16;0
1;3232249957;3232249958;39682;443;6;1;52;16;0
1;3232249957;3232249958;39696;443;6;1;52;16;0
1;3232249957;3232249958;39704;443;6;1;52;16;0
1;3232249957;3232249958;39714;443;6;1;52;16;0
1;3232249957;3232249958;39726;443;6;1;52;16;0
1;3232249957;3232249958;39728;443;6;1;52;16;0
1;3232249957;3232249958;39732;443;6;1;52;16;0
1;3232249957;3232249958;39734;443;6;1;52;16;0
1;3232249957;3232249958;39750;443;6;1;52;16;0
1;3232249857;3232250111;138;138;17;1;229;0;0
1;3232249957;3232249958;39762;443;6;1;52;16;0
1;3232249957;3232249958;39766;443;6;1;52;16;0
1;3232249957;3232249958;39770;443;6;1;52;16;0
1;3232249957;3232249958;39774;443;6;1;52;16;0
1;3232249957;3232249958;39798;443;6;1;52;16;0
1;3232249957;3232249958;39812;443;6;1;52;16;0
1;3232249957;3232249958;39818;443;6;1;52;16;0
1;3232249857;3758096636;60651;5355;17;1;61;0;0
1;3232249957;3232249958;39820;443;6;1;52;16;0
1;3232249957;3232249958;39844;443;6;1;52;16;0
1;3232249957;3232249958;39912;443;6;1;52;16;0
1;3232249957;3232249958;39916;443;6;1;52;16;0
1;3232249957;3232249958;39954;443;6;1;52;16;0
1;3232249957;3232249958;39962;443;6;1;52;16;0
1;3232249957;3232249958;39966;443;6;1;52;16;0
1;3232249957;3232249958;39972;443;6;1;52;16;0
1;3232249957;3232249958;39988;443;6;1;52;16;0
1;3232249957;3232249958;39990;443;6;1;52;16;0
1;3232249957;3232249958;39992;443;6;1;52;16;0
1;3232249957;3232249958;39998;443;6;1;52;16;0
1;3232249957;3232249958;40000;443;6;1;52;16;0
1;3232249957;3232249958;40006;443;6;1;52;16;0
1;3232249957;3232249958;40032;443;6;1;52;16;0
1;3232249957;3232249958;40040;443;6;1;52;16;0
1;3232249957;3232249958;40064;443;6;1;52;16;0
1;3232249957;3232249958;40082;443;6;1;52;16;0
1;3232249957;3232249958;40086;443;6;1;52;16;0
1;3232249957;3232249958;40094;443;6;1;52;16;0
1;3232249957;3232249958;40100;443;6;1;52;16;0
1;3232249957;3232249958;40104;443;6;1;52;16;0
1;3232249957;3232249958;40136;443;6;1;52;16;0
1;3232249957;3232249958;40178;443;6;1;52;16;0
1;3232249957;3232249958;40182;443;6;1;52;16;0
1;3232249957;3232249958;40210;443;6;1;52;16;0
1;3232249957;3232249958;40220;443;6;1;52;16;0
1;3232249957;3232249958;40224;443;6;1;52;16;0
1;3232249957;3232249958;40252;443;6;1;52;16;0
1;3232249957;3232249958;40296;443;6;1;52;16;0
1;3232249957;3232249958;40308;443;6;1;52;16;0
1;3232249957;3232249958;40324;443;6;1;52;16;0
1;3232249957;3232249958;40332;443;6;1;52;16;0
1;3232249957;3232249958;40368;443;6;1;52;16;0
1;3232249957;3232249958;40374;443;6;1;52;16;0
1;3232249957;3232249958;40378;443;6;1;52;16;0
1;3232249957;3232249958;40382;443;6;1;52;16;0
1;3232249957;3232249958;40436;443;6;1;52;16;0
1;3232249957;3232249958;40440;443;6;1;52;16;0
1;3232249957;3232249958;40456;443;6;1;52;16;0
1;3232249957;3232249958;40458;443;6;1;52;16;0
1;3232249957;3232249958;40476;443;6;1;52;16;0
1;3232249957;3232249958;40484;443;6;1;52;16;0
1;3232249857;3232250111;138;138;17;1;229;0;0
1;3232249957;3232249958;40500;443;6;1;52;16;0
1;3232249957;3232249958;40512;443;6;1;52;16;0
1;3232249957;3232249958;40540;443;6;1;52;16;0
1;3232249957;3232249958;40556;443;6;1;52;16;0
1;3232249957;3232249958;40572;443;6;1;52;16;0
1;3232249957;3232249958;40582;443;6;1;52;16;0
1;3232249957;3232249958;40592;443;6;1;52;16;0
1;3232249957;3232249958;40600;443;6;1;52;16;0
1;3232249957;3232249958;40602;443;6;1;52;16;0
1;3232249957;3232249958;40608;443;6;1;52;16;0
1;3232249957;3232249958;40616;443;6;1;52;16;0
1;3232249957;3232249958;40620;443;6;1;52;16;0
1;3232249957;3232249958;40638;443;6;1;52;16;0
1;3232249957;3232249958;40642;443;6;1;52;16;0
1;3232249957;3232249958;40650;443;6;1;52;16;0
1;3232249957;3232249958;40658;443;6;1;52;16;0
1;3232249957;3232249958;40664;443;6;1;52;16;0
1;3232249957;3232249958;40692;443;6;1;52;16;0
1;3232249957;3232249958;40702;443;6;1;52;16;0
1;3232249957;3232249958;40728;443;6;1;52;16;0
1;3232249957;3232249958;40746;443;6;1;52;16;0
1;3232249957;3232249958;40790;443;6;1;52;16;0
1;3232249957;3232249958;40798;443;6;1;52;16;0
1;3232249957;3232249958;40802;443;6;1;52;16;0
1;3232249957;3232249958;40834;443;6;1;52;16;0
1;3232249957;3232249958;40846;443;6;1;52;16;0
1;3232249957;3232249958;40858;443;6;1;52;16;0
1;3232249957;3232249958;40860;443;6;1;52;16;0
1;3232249957;3232249958;40878;443;6;1;52;16;0
1;3232249957;3232249958;40898;443;6;1;52;16;0
1;3232249957;3232249958;40922;443;6;1;52;16;0
1;3232249957;3232249958;40952;443;6;1;52;16;0
1;3232249957;3232249958;41008;443;6;1;52;16;0
1;3232249957;3232249958;41018;443;6;1;52;16;0
1;3232249957;3232249958;41032;443;6;1;52;16;0
1;3232249957;3232249958;41042;443;6;1;52;16;0
1;3232249957;3232249958;41046;443;6;1;52;16;0
1;3232249957;3232249958;41052;443;6;1;52;16;0
1;3232249957;3232249958;41072;443;6;1;52;16;0
1;3232249957;3232249958;41090;443;6;1;52;16;0
1;3232249957;3232249958;41102;443;6;1;52;16;0
1;3232249957;3232249958;41148;443;6;1;52;16;0
1;3232249957;3232249958;41156;443;6;1;52;16;0
1;3232249857;3232250111;138;138;17;1;229;0;0
1;3232249957;3232249958;41172;443;6;1;52;16;0
1;3232249957;3232249958;41178;443;6;1;52;16;0
1;3232249957;3232249958;41214;443;6;1;52;16;0
1;3232249957;3232249958;41222;443;6;1;52;16;0
1;3232249957;3232249958;41236;443;6;1;52;16;0
1;3232249957;3232249958;41240;443;6;1;52;16;0
1;3232249957;3232249958;41246;443;6;1;52;16;0
1;3232249957;3232249958;41254;443;6;1;52;16;0
1;3232249857;4026531834;62803;1900;17;1;165;0;0
1;3232249857;3758096636;58685;5355;17;1;61;0;0
1;3232249857;3758096636;65479;5355;17;1;61;0;0
1;3232249857;3758096636;53926;5355;17;1;50;0;0
1;3232249857;3758096636;53318;5355;17;1;50;0;0
1;3232249857;3758096636;54155;5355;17;1;61;0;0
1;3232249857;3758096636;60172;5355;17;1;61;0;0
1;3232249857;3758096636;58606;5355;17;1;61;0;0
1;3232249857;3758096636;56292;5355;17;1;50;0;0
1;3232249857;3758096636;64724;5355;17;1;50;0;0
1;3232249857;3758096636;63804;5355;17;1;61;0;0
1;3232249957;3232249958;41264;443;6;1;52;16;0
1;3232249957;3232249958;41276;443;6;1;52;16;0
1;3232249957;3232249958;41286;443;6;1;52;16;0
1;3232249957;3232249958;41288;443;6;1;52;16;0
1;3232249957;3232249958;41290;443;6;1;52;16;0
1;3232249957;3232249958;41300;443;6;1;52;16;0
1;3232249957;3232249958;41322;443;6;1;52;16;0
1;3232249957;3232249958;41332;443;6;1;52;16;0
1;3232249957;3232249958;41348;443;6;1;52;16;0
1;3232249957;3232249958;41352;443;6;1;52;16;0
1;3232249957;3232249958;41368;443;6;1;52;16;0
1;3232249957;3232249958;41372;443;6;1;52;16;0
1;3232249957;3232249958;41380;443;6;1;52;16;0
1;3232249957;3232249958;41400;443;6;1;52;16;0
1;3232249957;3232249958;41406;443;6;1;52;16;0
1;3232249957;3232249958;41414;443;6;1;52;16;0
1;3232249957;3232249958;41416;443;6;1;52;16;0
1;3232249957;3232249958;41432;443;6;1;52;16;0
1;3232249957;3232249958;41468;443;6;1;52;16;0
1;3232249957;3232249958;41486;443;6;1;52;16;0
1;3232249957;3232249958;41490;443;6;1;52;16;0
1;3232249957;3232249958;41494;443;6;1;52;16;0
1;3232249957;3232249958;41496;443;6;1;52;16;0
1;3232249957;3232249958;41524;443;6;1;52;16;0
1;3232249957;3232249958;41526;443;6;1;52;16;0
1;3232249957;3232249958;41544;443;6;1;52;16;0
1;3232249957;3232249958;41556;443;6;1;52;16;0
1;3232249957;3232249958;41688;443;6;1;52;16;0
1;3232249957;3232249958;41698;443;6;1;52;16;0
1;3232249957;3232249958;41710;443;6;1;52;16;0
1;3232249957;3232249958;41720;443;6;1;52;16;0
1;3232249957;3232249958;41724;443;6;1;52;16;0
1;3232249957;3232249958;41726;443;6;1;52;16;0
1;3232249957;3232249958;41728;443;6;1;52;16;0
1;3232249957;3232249958;41736;443;6;1;52;16;0
1;3232249957;3232249958;41744;443;6;1;52;16;0
1;3232249957;3232249958;41768;443;6;1;52;16;0
1;3232249957;3232249958;41792;443;6;1;52;16;0
1;3232249957;3232249958;41820;443;6;1;52;16;0
1;3232249957;3232249958;41836;443;6;1;52;16;0
1;3232249957;3232249958;41844;443;6;1;52;16;0
1;3232249957;3232249958;41878;443;6;1;52;16;0
1;3232249957;3232249958;41910;443;6;1;52;16;0
1;3232249957;3232249958;41920;443;6;1;52;16;0
1;3232249957;3232249958;41922;443;6;1;52;16;0
1;3232249957;3232249958;41932;443;6;1;52;16;0
1;3232249957;3232249958;41990;443;6;1;52;16;0
1;3232249957;3232249958;41998;443;6;1;52;16;0
1;3232249957;3232249958;42000;443;6;1;52;16;0
1;3232249957;3232249958;42018;443;6;1;52;16;0
1;3232249957;3232249958;42044;443;6;1;52;16;0
1;3232249957;3232249958;42054;443;6;1;52;16;0
1;3232249957;3232249958;42062;443;6;1;52;16;0
1;3232249957;3232249958;42068;443;6;1;52;16;0
1;3232249957;3232249958;42090;443;6;1;52;16;0
1;3232249957;3232249958;42100;443;6;1;52;16;0
1;3232249957;3232249958;42110;443;6;1;52;16;0
1;3232249957;3232249958;42112;443;6;1;52;16;0
1;3232249957;3232249958;42170;443;6;1;52;16;0
1;3232249957;3232249958;42180;443;6;1;52;16;0
1;3232249957;3232249958;42204;443;6;1;52;16;0
1;3232249957;3232249958;42206;443;6;1;52;16;0
1;3232249957;3232249958;42214;443;6;1;52;16;0
1;3232249957;3232249958;42216;443;6;1;52;16;0
1;3232249957;3232249958;42256;443;6;1;52;16;0
1;3232249957;3232249958;42282;443;6;1;52;16;0
1;3232249957;3232249958;42296;443;6;1;52;16;0
1;3232249957;3232249958;42312;443;6;1;52;16;0
1;3232249957;3232249958;42320;443;6;1;52;16;0
1;3232249957;3232249958;42326;443;6;1;52;16;0
1;3232249957;3232249958;42328;443;6;1;52;16;0
1;3232249957;3232249958;42344;443;6;1;52;16;0
1;3232249957;3232249958;42390;443;6;1;52;16;0
1;3232249957;3232249958;42400;443;6;1;52;16;0
1;3232249957;3232249958;42424;443;6;1;52;16;0
1;3232249957;3232249958;42426;443;6;1;52;16;0
1;3232249957;3232249958;42438;443;6;1;52;16;0
1;3232249957;3232249958;42458;443;6;1;52;16;0
1;3232249957;3232249958;42466;443;6;1;52;16;0
1;3232249957;3232249958;42482;443;6;1;52;16;0
1;3232249957;3232249958;42488;443;6;1;52;16;0
1;3232249957;3232249958;42496;443;6;1;52;16;0
1;3232249957;3232249958;42502;443;6;1;52;16;0
1;3232249957;3232249958;42522;443;6;1;52;16;0
1;3232249957;3232249958;42524;443;6;1;52;16;0
1;3232249957;3232249958;42540;443;6;1;52;16;0
1;3232249957;3232249958;42568;443;6;1;52;16;0
1;3232249957;3232249958;42580;443;6;1;52;16;0
1;3232249957;3232249958;42586;443;6;1;52;16;0
1;3232249957;3232249958;42590;443;6;1;52;16;0
1;3232249957;3232249958;42600;443;6;1;52;16;0
1;3232249957;3232249958;42604;443;6;1;52;16;0
1;3232249957;3232249958;42614;443;6;1;52;16;0
1;3232249957;3232249958;42650;443;6;1;52;16;0
1;3232249957;3232249958;42678;443;6;1;52;16;0
1;3232249957;3232249958;42686;443;6;1;52;16;0
1;3232249957;3232249958;42698;443;6;1;52;16;0
1;3232249957;3232249958;42706;443;6;1;52;16;0
1;3232249957;3232249958;42716;443;6;1;52;16;0
1;3232249957;3232249958;42718;443;6;1;52;16;0
1;3232249957;3232249958;42736;443;6;1;52;16;0
1;3232249957;3232249958;42738;443;6;1;52;16;0
1;3232249957;3232249958;42750;443;6;1;52;16;0
1;3232249957;3232249958;42790;443;6;1;52;16;0
1;3232249957;3232249958;42796;443;6;1;52;16;0
1;3232249957;3232249958;42800;443;6;1;52;16;0
1;3232249957;3232249958;42806;443;6;1;52;16;0
1;3232249957;3232249958;42848;443;6;1;52;16;0
1;3232249957;3232249958;42854;443;6;1;52;16;0
1;3232249957;3232249958;42864;443;6;1;52;16;0
1;3232249957;3232249958;42878;443;6;1;52;16;0
1;3232249957;3232249958;42892;443;6;1;52;16;0
1;3232249957;3232249958;42900;443;6;1;52;16;0
1;3232249957;3232249958;42916;443;6;1;52;16;0
1;3232249957;3232249958;42918;443;6;1;52;16;0
1;3232249957;3232249958;42922;443;6;1;52;16;0
1;3232249957;3232249958;42924;443;6;1;52;16;0
1;3232249957;3232249958;42948;443;6;1;52;16;0
1;3232249957;3232249958;42952;443;6;1;52;16;0
1;3232249957;3232249958;42960;443;6;1;52;16;0
1;3232249957;3232249958;42970;443;6;1;52;16;0
1;3232249957;3232249958;42974;443;6;1;52;16;0
1;3232249957;3232249958;42988;443;6;1;52;16;0
1;3232249957;3232249958;42998;443;6;1;52;16;0
1;3232249957;3232249958;43010;443;6;1;52;16;0
1;3232249957;3232249958;43062;443;6;1;52;16;0
1;3232249957;3232249958;43066;443;6;1;52;16;0
1;3232249957;3232249958;43102;443;6;1;52;16;0
1;3232249957;3232249958;43114;443;6;1;52;16;0
1;3232249957;3232249958;43116;443;6;1;52;16;0
1;3232249957;3232249958;43122;443;6;1;52;16;0
1;3232249957;3232249958;43132;443;6;1;52;16;0
1;3232249957;3232249958;43150;443;6;1;52;16;0
1;3232249957;3232249958;43154;443;6;1;52;16;0
1;3232249957;3232249958;43160;443;6;1;52;16;0
1;3232249957;3232249958;43440;443;6;1;40;4;0
1;3232249957;3232249958;43168;443;6;1;52;16;0
1;3232249957;3232249958;43170;443;6;1;52;16;0
1;3232249957;3232249958;43182;443;6;1;52;16;0
1;3232249957;3232249958;43192;443;6;1;52;16;0
1;3232249957;3232249958;43202;443;6;1;52;16;0
1;3232249957;3232249958;43222;443;6;1;52;16;0
1;3232249957;3232249958;43232;443;6;1;52;16;0
1;3232249957;3232249958;43234;443;6;1;52;16;0
1;3232249957;3232249958;43250;443;6;1;52;16;0
1;3232249957;3232249958;43286;443;6;1;52;16;0
1;3232249957;3232249958;43292;443;6;1;52;16;0
1;3232249957;3232249958;43296;443;6;1;52;16;0
1;3232249957;3232249958;43298;443;6;1;52;16;0
1;3232249957;3232249958;43300;443;6;1;52;16;0
1;3232249957;3232249958;43326;443;6;1;52;16;0
1;3232249957;3232249958;43330;443;6;1;52;16;0
1;3232249957;3232249958;43334;443;6;1;52;16;0
1;3232249957;3232249958;43348;443;6;1;52;16;0
1;3232249957;3232249958;43364;443;6;1;52;16;0
1;3232249957;3232249958;43372;443;6;1;52;16;0
1;3232249957;3232249958;43378;443;6;1;52;16;0
1;3232249957;3232249958;43388;443;6;1;52;16;0
1;3232249957;3232249958;43400;443;6;1;52;16;0
1;3232249957;3232249958;43416;443;6;1;52;16;0
1;3232249957;3232249958;43434;443;6;1;52;16;0
1;3232249957;3232249958;43450;443;6;1;52;16;0
1;3232249957;3232249958;43452;443;6;1;52;16;0
1;3232249957;3232249958;38042;443;6;7;966;27;0,002
1;3232249957;3232249958;38110;443;6;7;966;27;0,002
1;3232249957;3232249958;38570;443;6;7;966;27;0,002
1;3232249957;3232249958;38580;443;6;7;966;27;0,002
1;3232249957;3232249958;39242;443;6;7;966;27;0,002
1;3232249957;3232249958;39250;443;6;7;966;27;0,002
1;3232249957;3232249958;39272;443;6;7;966;27;0,002
1;3232249957;3232249958;39378;443;6;7;966;27;0,002
1;3232249957;3232249958;39434;443;6;7;966;27;0,002
1;3232249957;3232249958;39578;443;6;7;966;27;0,002
1;3232249957;3232249958;39692;443;6;7;966;27;0,002
1;3232249957;3232249958;39712;443;6;7;966;27;0,002
1;3232249957;3232249958;39870;443;6;7;966;27;0,002
1;3232249957;3232249958;40390;443;6;7;966;27;0,002
1;3232249957;3232249958;40454;443;6;7;966;27;0,002
1;3232249957;3232249958;40758;443;6;7;966;27;0,002
1;3232249957;3232249958;41356;443;6;7;966;27;0,002
1;3232249957;3232249958;41438;443;6;7;966;27;0,002
1;3232249957;3232249958;41454;443;6;7;966;27;0,002
1;3232249957;3232249958;41518;443;6;7;966;27;0,002
1;3232249957;3232249958;41704;443;6;7;966;27;0,002
1;3232249957;3232249958;41834;443;6;7;966;27;0,002
1;3232249957;3232249958;41890;443;6;7;966;27;0,002
1;3232249957;3232249958;41918;443;6;7;966;27;0,002
1;3232249957;3232249958;41960;443;6;7;966;27;0,002
1;3232249957;3232249958;41986;443;6;7;966;27;0,002
1;3232249957;3232249958;41988;443;6;7;966;27;0,002
1;3232249957;3232249958;42190;443;6;7;966;27;0,002
1;3232249957;3232249958;42192;443;6;7;966;27;0,002
