id,sIP, dIP, sPort, dPort, Proto, Packets, Bytes, Flags, Duration
1,3232249957,3232249958,39596,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39596,6,4,1766,27,0.006
1,3232249957,3232249958,39292,443,6,1,52,16,0.000
1,3232249857,4026531834,51487,1900,17,4,808,0,3.002
1,3232249957,3232249958,39600,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39600,6,4,456,27,0.003
1,3232249957,3232249958,39602,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39602,6,4,456,27,0.003
1,3232249957,3232249958,39598,443,6,18,4649,30,10.953
1,3232249958,3232249957,443,39598,6,11,13260,27,10.953
1,3232249957,3232249958,39604,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39604,6,4,1766,27,0.005
1,3232249957,3232249958,39606,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39606,6,4,1766,27,0.005
1,3232249957,3232249958,39608,443,6,6,867,27,0.006
1,3232249958,3232249957,443,39608,6,5,1818,27,0.006
1,3232249957,3232249958,39612,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39612,6,4,456,27,0.003
1,3232249957,3232249958,39614,443,6,6,914,27,0.004
1,3232249958,3232249957,443,39614,6,5,508,27,0.004
1,3232249957,3232249958,39616,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39616,6,4,1766,27,0.004
1,3232249957,3232249958,39618,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39618,6,4,1766,27,0.004
1,3232249957,3232249958,39620,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39620,6,4,1766,27,0.005
1,3232249957,3232249958,39622,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39622,6,4,1766,27,0.005
1,3232249957,3232249958,39328,443,6,1,52,16,0.000
1,3232249957,4026531834,56473,1900,17,4,776,0,3.006
1,3232249957,3232249958,39624,443,6,7,919,27,0.009
1,3232249958,3232249957,443,39624,6,4,1766,27,0.009
1,3232249957,3232249958,39626,443,6,6,867,27,0.006
1,3232249958,3232249957,443,39626,6,5,1818,27,0.006
1,3232249957,3232249958,39628,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39628,6,4,1766,27,0.005
1,3232249957,3232249958,39630,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39630,6,4,1766,27,0.007
1,3232249957,3232249958,39632,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39632,6,4,1766,27,0.004
1,3232249957,3232249958,39634,443,6,7,919,27,0.003
1,3232249958,3232249957,443,39634,6,4,1766,27,0.003
1,3232249957,3232249958,39636,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39636,6,4,1766,27,0.004
1,3232249957,3232249958,39638,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39638,6,4,1766,27,0.007
1,3232249957,3232249958,39610,443,6,46,17000,30,24.901
1,3232249958,3232249957,443,39610,6,25,44234,27,24.901
1,3232249957,3232249958,39344,443,6,1,52,16,0.000
1,3232249957,3232249958,39640,443,6,6,867,27,0.007
1,3232249958,3232249957,443,39640,6,5,1818,27,0.007
1,3232249957,3232249958,39642,443,6,6,867,27,0.014
1,3232249958,3232249957,443,39642,6,5,1818,27,0.014
1,3232249957,3232249958,39646,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39646,6,4,456,27,0.003
1,3232249957,3232249958,39648,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39648,6,4,456,27,0.003
1,3232249957,3232249958,39650,443,6,6,867,27,0.006
1,3232249958,3232249957,443,39650,6,5,1818,27,0.006
1,3232249957,3232249958,39652,443,6,7,919,27,0.003
1,3232249958,3232249957,443,39652,6,4,1766,27,0.003
1,3232249957,3232249958,39654,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39654,6,4,1766,27,0.004
1,3232249957,3232249958,39656,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39656,6,4,1766,27,0.004
1,3232249957,3232249958,39658,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39658,6,4,1766,27,0.006
1,3232249957,3232249958,39660,443,6,6,867,27,0.004
1,3232249958,3232249957,443,39660,6,5,1818,27,0.004
1,3232249957,3232249958,39644,443,6,34,11290,30,23.198
1,3232249958,3232249957,443,39644,6,19,24011,27,23.198
1,3232249957,3232249958,39662,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39662,6,4,1766,27,0.005
1,3232249957,3232249958,39664,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39664,6,4,1766,27,0.004
1,3232249957,3232249958,39668,443,6,7,966,27,0.004
1,3232249958,3232249957,443,39668,6,4,456,27,0.004
1,3232249957,3232249958,39670,443,6,7,966,27,0.004
1,3232249958,3232249957,443,39670,6,4,456,27,0.004
1,3232249957,3232249958,39666,443,6,18,4514,30,7.721
1,3232249958,3232249957,443,39666,6,11,9654,27,7.721
1,3232249957,3232249958,39672,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39672,6,4,1766,27,0.005
1,3232249957,3232249958,39674,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39674,6,4,1766,27,0.007
1,3232249957,3232249958,39676,443,6,6,867,27,0.009
1,3232249958,3232249957,443,39676,6,5,1818,27,0.009
1,3232249957,3232249958,39680,443,6,7,966,27,0.006
1,3232249958,3232249957,443,39680,6,4,456,27,0.006
1,3232249957,3232249958,39682,443,6,6,914,27,0.003
1,3232249958,3232249957,443,39682,6,5,508,27,0.003
1,3232249957,3232249958,39678,443,6,18,4623,30,7.933
1,3232249958,3232249957,443,39678,6,11,13288,27,7.933
1,3232249957,3232249958,39684,443,6,6,867,27,0.010
1,3232249958,3232249957,443,39684,6,5,1818,27,0.010
1,3232249957,3232249958,39686,443,6,7,919,27,0.008
1,3232249958,3232249957,443,39686,6,4,1766,27,0.008
1,3232249957,3232249958,39690,443,6,7,966,27,0.006
1,3232249958,3232249957,443,39690,6,4,456,27,0.006
1,3232249957,3232249958,39692,443,6,7,966,27,0.002
1,3232249958,3232249957,443,39692,6,4,456,27,0.002
1,3232249957,3232249958,39688,443,6,16,3929,30,11.992
1,3232249958,3232249957,443,39688,6,10,12612,27,11.992
1,3232249957,3232249958,39694,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39694,6,4,1766,27,0.007
1,3232249957,3232249958,39696,443,6,6,867,27,0.005
1,3232249958,3232249957,443,39696,6,5,1818,27,0.005
1,3232249957,3232249958,39700,443,6,7,966,27,0.004
1,3232249958,3232249957,443,39700,6,4,456,27,0.004
1,3232249957,3232249958,39390,443,6,1,52,16,0.000
1,3232249957,3232249958,39702,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39702,6,4,456,27,0.003
1,3232249957,3232249958,39698,443,6,18,4532,30,7.705
1,3232249958,3232249957,443,39698,6,11,9732,27,7.705
1,3232249957,3232249958,39704,443,6,6,867,27,0.004
1,3232249958,3232249957,443,39704,6,5,1818,27,0.004
1,3232249957,3232249958,39706,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39706,6,4,1766,27,0.006
1,3232249957,3232249958,39708,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39708,6,4,1766,27,0.007
1,3232249957,3232249958,39712,443,6,7,966,27,0.002
1,3232249958,3232249957,443,39712,6,4,456,27,0.002
1,3232249957,3232249958,39714,443,6,6,914,27,0.002
1,3232249958,3232249957,443,39714,6,5,508,27,0.002
1,3232249957,3232249958,39710,443,6,18,4498,30,7.668
1,3232249958,3232249957,443,39710,6,11,9683,27,7.668
1,3232249957,3232249958,39716,443,6,6,867,27,0.006
1,3232249958,3232249957,443,39716,6,5,1818,27,0.005
1,3232249957,3232249958,39718,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39718,6,4,1766,27,0.005
1,3232249957,3232249958,39412,443,6,1,52,16,0.000
1,3232249957,3232249958,39414,443,6,1,52,16,0.000
1,3232249957,3232249958,39722,443,6,7,966,27,0.004
1,3232249958,3232249957,443,39722,6,4,456,27,0.004
1,3232249957,3232249958,39724,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39724,6,4,456,27,0.003
1,3232249957,3232249958,39720,443,6,16,3927,30,8.954
1,3232249958,3232249957,443,39720,6,10,12634,27,8.954
1,3232249957,3232249958,39726,443,6,6,867,27,0.009
1,3232249958,3232249957,443,39726,6,5,1818,27,0.009
1,3232249957,3232249958,39416,443,6,1,52,16,0.000
1,3232249957,3232249958,39728,443,6,6,867,27,0.004
1,3232249958,3232249957,443,39728,6,5,1818,27,0.004
1,3232249957,3232249958,39732,443,6,6,914,27,0.003
1,3232249958,3232249957,443,39732,6,5,508,27,0.003
1,3232249957,3232249958,39734,443,6,6,914,27,0.006
1,3232249958,3232249957,443,39734,6,5,508,27,0.006
1,3232249957,3232249958,39736,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39736,6,4,1766,27,0.006
1,3232249957,3232249958,39738,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39738,6,4,1766,27,0.007
1,3232249957,3232249958,39740,443,6,7,919,27,0.003
1,3232249958,3232249957,443,39740,6,4,1766,27,0.003
1,3232249957,3232249958,39730,443,6,27,7977,30,15.396
1,3232249958,3232249957,443,39730,6,15,16819,27,15.396
1,3232249957,3232249958,39744,443,6,6,867,27,0.004
1,3232249958,3232249957,443,39744,6,5,1818,27,0.004
1,3232249957,3232249958,39742,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39742,6,4,1766,27,0.006
1,3232249857,4026531834,51776,1900,17,4,808,0,3.003
1,3232249957,3232249958,39426,443,6,1,52,16,0.000
1,3232249957,3232249958,39748,443,6,7,966,27,0.004
1,3232249958,3232249957,443,39748,6,4,456,27,0.004
1,3232249957,3232249958,39750,443,6,6,914,27,0.003
1,3232249958,3232249957,443,39750,6,5,508,27,0.003
1,3232249957,3232249958,39746,443,6,18,4516,30,11.694
1,3232249958,3232249957,443,39746,6,11,9654,27,11.694
1,3232249957,3232249958,39752,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39752,6,4,1766,27,0.004
1,3232249957,3232249958,39440,443,6,1,52,16,0.000
1,3232249957,4026531834,42963,1900,17,4,776,0,3.026
1,3232249957,3232249958,39754,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39754,6,4,1766,27,0.006
1,3232249957,3232249958,39756,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39756,6,4,1766,27,0.007
1,3232249957,3232249958,39760,443,6,7,966,27,0.005
1,3232249958,3232249957,443,39760,6,4,456,27,0.005
1,3232249957,3232249958,39762,443,6,6,914,27,0.003
1,3232249958,3232249957,443,39762,6,5,508,27,0.003
1,3232249957,3232249958,39758,443,6,18,4651,30,11.891
1,3232249958,3232249957,443,39758,6,11,13339,27,11.891
1,3232249957,3232249958,39766,443,6,6,867,27,0.005
1,3232249958,3232249957,443,39766,6,5,1818,27,0.005
1,3232249957,3232249958,39764,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39764,6,4,1766,27,0.007
1,3232249957,3232249958,39770,443,6,6,914,27,0.002
1,3232249958,3232249957,443,39770,6,5,508,27,0.002
1,3232249957,3232249958,39452,443,6,1,52,16,0.000
1,3232249957,3232249958,39454,443,6,1,52,16,0.000
1,3232249957,3232249958,39772,443,6,7,966,27,0.005
1,3232249958,3232249957,443,39772,6,4,456,27,0.005
1,3232249957,3232249958,39774,443,6,6,867,27,0.005
1,3232249958,3232249957,443,39774,6,5,1818,27,0.005
1,3232249957,3232249958,39776,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39776,6,4,1766,27,0.004
1,3232249957,3232249958,39778,443,6,6,867,27,0.016
1,3232249958,3232249957,443,39778,6,5,1818,27,0.016
1,3232249957,3232249958,39780,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39780,6,4,1766,27,0.005
1,3232249957,3232249958,39782,443,6,7,919,27,0.012
1,3232249958,3232249957,443,39782,6,4,1766,27,0.012
1,3232249957,3232249958,39784,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39784,6,4,1766,27,0.006
1,3232249957,3232249958,39768,443,6,34,11443,30,20.945
1,3232249958,3232249957,443,39768,6,19,27753,27,20.945
1,3232249957,3232249958,39786,443,6,6,867,27,0.008
1,3232249958,3232249957,443,39786,6,5,1818,27,0.008
1,3232249957,3232249958,39788,443,6,7,919,27,0.010
1,3232249958,3232249957,443,39788,6,4,1766,27,0.010
1,3232249957,3232249958,39790,443,6,7,919,27,0.012
1,3232249958,3232249957,443,39790,6,4,1766,27,0.012
1,3232249957,3232249958,39794,443,6,7,966,27,0.006
1,3232249958,3232249957,443,39794,6,4,456,27,0.006
1,3232249957,3232249958,39796,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39796,6,4,456,27,0.003
1,3232249957,3232249958,39476,443,6,1,52,16,0.000
1,3232249957,3232249958,39798,443,6,6,867,27,0.007
1,3232249958,3232249957,443,39798,6,5,1818,27,0.007
1,3232249957,3232249958,39800,443,6,7,919,27,0.014
1,3232249958,3232249957,443,39800,6,4,1766,27,0.014
1,3232249957,3232249958,39802,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39802,6,4,1766,27,0.007
1,3232249957,3232249958,39804,443,6,7,919,27,0.009
1,3232249958,3232249957,443,39804,6,4,1766,27,0.009
1,3232249957,3232249958,39486,443,6,1,52,16,0.000
1,3232249957,3232249958,39806,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39806,6,4,1766,27,0.006
1,3232249957,3232249958,39808,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39808,6,4,1766,27,0.007
1,3232249957,3232249958,39792,443,6,32,10710,30,29.321
1,3232249958,3232249957,443,39792,6,18,26982,27,29.321
1,3232249957,3232249958,39810,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39810,6,4,1766,27,0.006
1,3232249957,3232249958,39812,443,6,6,867,27,0.006
1,3232249958,3232249957,443,39812,6,5,1818,27,0.006
1,3232249957,3232249958,39490,443,6,1,52,16,0.000
1,3232249957,3232249958,39496,443,6,1,52,16,0.000
1,3232249957,3232249958,39498,443,6,1,52,16,0.000
1,3232249957,3232249958,39816,443,6,7,966,27,0.007
1,3232249958,3232249957,443,39816,6,4,456,27,0.007
1,3232249957,3232249958,39818,443,6,6,914,27,0.005
1,3232249958,3232249957,443,39818,6,5,508,27,0.005
1,3232249957,3232249958,39510,443,6,1,52,16,0.000
1,3232249957,3232249958,39512,443,6,1,52,16,0.000
1,3232249957,3232249958,39814,443,6,18,4514,30,8.924
1,3232249958,3232249957,443,39814,6,11,9654,27,8.924
1,3232249957,3232249958,39822,443,6,6,867,27,0.007
1,3232249958,3232249957,443,39822,6,5,1818,27,0.007
1,3232249957,3232249958,39820,443,6,6,867,27,0.009
1,3232249958,3232249957,443,39820,6,5,1818,27,0.009
1,3232249957,3232249958,39826,443,6,7,966,27,0.006
1,3232249958,3232249957,443,39826,6,4,456,27,0.006
1,3232249957,3232249958,39828,443,6,7,966,27,0.005
1,3232249958,3232249957,443,39828,6,4,456,27,0.004
1,3232249957,3232249958,39830,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39830,6,4,1766,27,0.006
1,3232249957,3232249958,39832,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39832,6,4,1766,27,0.004
1,3232249957,3232249958,39834,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39834,6,4,1766,27,0.004
1,3232249957,3232249958,39824,443,6,28,8868,30,14.445
1,3232249958,3232249957,443,39824,6,16,24930,27,14.445
1,3232249957,3232249958,39532,443,6,1,52,16,0.000
1,3232249957,3232249958,39838,443,6,6,867,27,0.012
1,3232249958,3232249957,443,39838,6,5,1818,27,0.012
1,3232249957,3232249958,39836,443,6,6,867,27,0.015
1,3232249958,3232249957,443,39836,6,5,1818,27,0.015
1,3232249957,3232249958,39842,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39842,6,4,456,27,0.003
1,3232249957,3232249958,39844,443,6,6,914,27,0.007
1,3232249958,3232249957,443,39844,6,5,508,27,0.007
1,3232249957,3232249958,39846,443,6,7,919,27,0.010
1,3232249958,3232249957,443,39846,6,4,1766,27,0.010
1,3232249957,3232249958,39848,443,6,7,919,27,0.012
1,3232249958,3232249957,443,39848,6,4,1766,27,0.012
1,3232249957,3232249958,39850,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39850,6,4,1766,27,0.005
1,3232249957,3232249958,39852,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39852,6,4,1766,27,0.005
1,3232249957,3232249958,39854,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39854,6,4,1766,27,0.004
1,3232249957,3232249958,39856,443,6,6,867,27,0.008
1,3232249958,3232249957,443,39856,6,5,1818,27,0.008
1,3232249957,3232249958,39858,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39858,6,4,1766,27,0.006
1,3232249957,3232249958,39860,443,6,7,919,27,0.015
1,3232249958,3232249957,443,39860,6,4,1766,27,0.015
1,3232249857,4026531834,53284,1900,17,4,808,0,3.002
1,3232249957,3232249958,39862,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39862,6,4,1766,27,0.005
1,3232249957,3232249958,39840,443,6,40,14149,30,28.264
1,3232249958,3232249957,443,39840,6,22,34269,27,28.264
1,3232249957,3232249958,39864,443,6,7,919,27,0.009
1,3232249958,3232249957,443,39864,6,4,1766,27,0.009
1,3232249957,3232249958,39866,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39866,6,4,1766,27,0.007
1,3232249957,3232249958,39870,443,6,7,966,27,0.002
1,3232249958,3232249957,443,39870,6,4,456,27,0.002
1,3232249957,3232249958,39538,443,6,1,52,16,0.000
1,3232249857,3758096636,62312,5355,17,2,100,0,0.410
1,3232249857,3758096636,59068,5355,17,2,100,0,0.411
1,3232249857,3232250111,137,137,17,3,234,0,1.500
1,3232249957,3232249958,39550,443,6,1,52,16,0.000
1,3232249957,3232249958,39872,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39872,6,4,456,27,0.003
1,3232249957,3232249958,39868,443,6,18,4504,30,10.902
1,3232249958,3232249957,443,39868,6,11,9654,27,10.902
1,3232249957,3232249958,39876,443,6,6,867,27,0.010
1,3232249958,3232249957,443,39876,6,5,1818,27,0.010
1,3232249957,3232249958,39874,443,6,7,919,27,0.014
1,3232249958,3232249957,443,39874,6,4,1766,27,0.014
1,3232249957,4026531834,54122,1900,17,4,776,0,3.009
1,3232249957,3232249958,39558,443,6,1,52,16,0.000
1,3232249957,3232249958,39880,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39880,6,4,456,27,0.003
1,3232249957,3232249958,39882,443,6,7,966,27,0.008
1,3232249958,3232249957,443,39882,6,4,456,27,0.008
1,3232249957,3232249958,39878,443,6,18,4652,30,9.316
1,3232249958,3232249957,443,39878,6,11,13370,27,9.316
1,3232249957,3232249958,39886,443,6,6,867,27,0.005
1,3232249958,3232249957,443,39886,6,5,1818,27,0.005
1,3232249957,3232249958,39884,443,6,7,919,27,0.009
1,3232249958,3232249957,443,39884,6,4,1766,27,0.009
1,3232249957,3232249958,39562,443,6,1,52,16,0.000
1,3232249957,3232249958,39890,443,6,6,914,27,0.004
1,3232249958,3232249957,443,39890,6,5,508,27,0.004
1,3232249957,3232249958,39892,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39892,6,4,456,27,0.003
1,3232249957,3232249958,39894,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39894,6,4,1766,27,0.006
1,3232249957,3232249958,39568,443,6,1,52,16,0.000
1,3232249957,3232249958,39896,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39896,6,4,1766,27,0.004
1,3232249957,3232249958,39898,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39898,6,4,1766,27,0.005
1,3232249957,3232249958,39900,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39900,6,4,1766,27,0.004
1,3232249957,3232249958,39902,443,6,7,919,27,0.011
1,3232249958,3232249957,443,39902,6,4,1766,27,0.010
1,3232249957,3232249958,39904,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39904,6,4,1766,27,0.006
1,3232249957,3232249958,39906,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39906,6,4,1766,27,0.005
1,3232249957,3232249958,39908,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39908,6,4,1766,27,0.007
1,3232249957,3232249958,39910,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39910,6,4,1766,27,0.005
1,3232249957,3232249958,39912,443,6,6,867,27,0.006
1,3232249958,3232249957,443,39912,6,5,1818,27,0.006
1,3232249957,3232249958,39888,443,6,49,17779,30,28.618
1,3232249958,3232249957,443,39888,6,27,47137,27,28.618
1,3232249957,3232249958,39914,443,6,7,919,27,0.012
1,3232249958,3232249957,443,39914,6,4,1766,27,0.012
1,3232249957,3232249958,39916,443,6,6,867,27,0.008
1,3232249958,3232249957,443,39916,6,5,1818,27,0.007
1,3232249957,3232249958,39920,443,6,7,966,27,0.005
1,3232249958,3232249957,443,39920,6,4,456,27,0.005
1,3232249957,3232249958,39592,443,6,1,52,16,0.000
1,3232249957,3232249958,39594,443,6,1,52,16,0.000
1,3232249957,3232249958,39922,443,6,7,966,27,0.006
1,3232249958,3232249957,443,39922,6,4,456,27,0.006
1,3232249957,3232249958,39918,443,6,18,4532,30,8.075
1,3232249958,3232249957,443,39918,6,11,9732,27,8.075
1,3232249957,3232249958,39924,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39924,6,4,1766,27,0.007
1,3232249957,3232249958,39926,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39926,6,4,1766,27,0.007
1,3232249957,3232249958,39930,443,6,7,966,27,0.004
1,3232249958,3232249957,443,39930,6,4,456,27,0.004
1,3232249957,3232249958,39932,443,6,8,1018,27,0.032
1,3232249958,3232249957,443,39932,6,5,520,27,0.032
1,3232249957,3232249958,39934,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39934,6,4,1766,27,0.005
1,3232249957,3232249958,39936,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39936,6,4,1766,27,0.004
1,3232249957,3232249958,39608,443,6,1,52,16,0.000
1,3232249957,3232249958,39614,443,6,1,52,16,0.000
1,3232249957,3232249958,39938,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39938,6,4,1766,27,0.007
1,3232249957,3232249958,39940,443,6,7,919,27,0.007
1,3232249958,3232249957,443,39940,6,4,1766,27,0.006
1,3232249957,3232249958,39928,443,6,32,10218,30,15.264
1,3232249958,3232249957,443,39928,6,18,28387,27,15.264
1,3232249957,3232249958,39942,443,6,7,919,27,0.006
1,3232249958,3232249957,443,39942,6,4,1766,27,0.006
1,3232249957,3232249958,39944,443,6,7,919,27,0.009
1,3232249958,3232249957,443,39944,6,4,1766,27,0.009
1,3232249957,3232249958,39946,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39946,6,5,1818,27,0.005
1,3232249957,3232249958,39950,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39950,6,4,456,27,0.003
1,3232249957,3232249958,39952,443,6,7,966,27,0.004
1,3232249958,3232249957,443,39952,6,4,456,27,0.004
1,3232249957,3232249958,39948,443,6,18,4651,30,14.258
1,3232249958,3232249957,443,39948,6,11,13392,27,14.258
1,3232249957,3232249958,39642,443,6,1,52,16,0.000
1,3232249957,3232249958,39956,443,6,6,867,27,0.008
1,3232249958,3232249957,443,39956,6,5,1818,27,0.008
1,3232249957,3232249958,39954,443,6,6,867,27,0.011
1,3232249958,3232249957,443,39954,6,5,1818,27,0.011
1,3232249957,3232249958,39960,443,6,7,966,27,0.003
1,3232249958,3232249957,443,39960,6,4,456,27,0.003
1,3232249957,3232249958,39962,443,6,6,914,27,0.004
1,3232249958,3232249957,443,39962,6,5,508,27,0.004
1,3232249957,3232249958,39650,443,6,1,52,16,0.000
1,3232249957,3232249958,39964,443,6,6,867,27,0.007
1,3232249958,3232249957,443,39964,6,5,1818,27,0.006
1,3232249957,3232249958,39966,443,6,6,867,27,0.007
1,3232249958,3232249957,443,39966,6,5,1818,27,0.007
1,3232249957,3232249958,39968,443,6,7,919,27,0.005
1,3232249958,3232249957,443,39968,6,4,1766,27,0.005
1,3232249957,3232249958,39958,443,6,26,7959,30,13.981
1,3232249958,3232249957,443,39958,6,15,16819,27,13.981
1,3232249957,3232249958,39970,443,6,6,867,27,0.007
1,3232249958,3232249957,443,39970,6,5,1818,27,0.007
1,3232249957,3232249958,39660,443,6,1,52,16,0.000
1,3232249957,3232249958,39972,443,6,6,867,27,0.006
1,3232249958,3232249957,443,39972,6,5,1818,27,0.006
1,3232249957,3232249958,39976,443,6,7,966,27,0.007
1,3232249958,3232249957,443,39976,6,4,456,27,0.007
1,3232249957,3232249958,39978,443,6,7,966,27,0.005
1,3232249958,3232249957,443,39978,6,4,456,27,0.005
1,3232249957,3232249958,39974,443,6,18,4512,30,7.989
1,3232249958,3232249957,443,39974,6,11,9691,27,7.989
1,3232249857,4026531834,63993,1900,17,4,808,0,3.002
1,3232249957,3232249958,39982,443,6,7,919,27,0.004
1,3232249958,3232249957,443,39982,6,4,1766,27,0.004
1,3232249957,3232249958,39980,443,6,7,919,27,0.008
1,3232249958,3232249957,443,39980,6,4,1766,27,0.008
1,3232249957,3232249958,39986,443,6,7,966,27,0.004
1,3232249958,3232249957,443,39986,6,4,456,27,0.004
1,3232249957,3232249958,39988,443,6,6,914,27,0.004
1,3232249958,3232249957,443,39988,6,5,508,27,0.004
1,3232249957,3232249958,39984,443,6,18,4490,30,7.989
1,3232249958,3232249957,443,39984,6,11,9681,27,7.989
1,3232249957,3232249958,39990,443,6,6,867,27,0.005
1,3232249958,3232249957,443,39990,6,5,1818,27,0.005
1,3232249957,3232249958,39992,443,6,6,867,27,0.004
1,3232249958,3232249957,443,39992,6,5,1818,27,0.004
1,3232249957,3232249958,39996,443,6,7,966,27,0.005
1,3232249958,3232249957,443,39996,6,4,456,27,0.005
1,3232249957,3232249958,39682,443,6,1,52,16,0.000
1,3232249957,3232249958,39998,443,6,6,914,27,0.003
1,3232249958,3232249957,443,39998,6,5,508,27,0.003
1,3232249957,3232249958,40000,443,6,6,867,27,0.004
1,3232249958,3232249957,443,40000,6,5,1818,27,0.004
1,3232249957,3232249958,40002,443,6,7,919,27,0.005
1,3232249958,3232249957,443,40002,6,4,1766,27,0.005
1,3232249957,3232249958,40004,443,6,6,867,27,0.006
1,3232249958,3232249957,443,40004,6,5,1818,27,0.006
1,3232249957,4026531834,55956,1900,17,4,776,0,3.004
1,3232249957,3232249958,40006,443,6,6,867,27,0.005
1,3232249958,3232249957,443,40006,6,5,1818,27,0.005
1,3232249957,3232249958,40008,443,6,7,919,27,0.010
1,3232249958,3232249957,443,40008,6,4,1766,27,0.010
1,3232249957,3232249958,40010,443,6,7,919,27,0.010
1,3232249958,3232249957,443,40010,6,4,1766,27,0.010
1,3232249957,3232249958,39994,443,6,32,10858,30,23.467
1,3232249958,3232249957,443,39994,6,18,30782,27,23.467
1,3232249957,3232249958,40012,443,6,7,919,27,0.009
1,3232249958,3232249957,443,40012,6,4,1766,27,0.009
1,3232249957,3232249958,39696,443,6,1,52,16,0.000
1,3232249957,3232249958,40014,443,6,7,919,27,0.009
1,3232249958,3232249957,443,40014,6,4,1766,27,0.009
1,3232249957,3232249958,40018,443,6,7,966,27,0.008
1,3232249958,3232249957,443,40018,6,4,456,27,0.008
1,3232249957,3232249958,40020,443,6,7,966,27,0.004
1,3232249958,3232249957,443,40020,6,4,456,27,0.004
1,3232249957,3232249958,40022,443,6,7,919,27,0.009
1,3232249958,3232249957,443,40022,6,4,1766,27,0.009
1,3232249957,3232249958,40024,443,6,7,919,27,0.006
1,3232249958,3232249957,443,40024,6,4,1766,27,0.006
1,3232249957,3232249958,40026,443,6,7,919,27,0.005
1,3232249958,3232249957,443,40026,6,4,1766,27,0.005
