3232249957,3232249958,46575,443,6,1,92,24,0.000
3232249958,3232249957,443,46575,6,1,40,4,0.000
3232249957,3232249958,46575,443,6,1,92,24,0.000
3232249958,3232249957,443,46575,6,1,40,4,0.000
3232249957,3232249958,43517,443,6,15,1725,27,5.765
3232249958,3232249957,443,43517,6,10,3582,27,5.765
3232249957,3232249958,40195,443,6,13,1827,27,5.807
3232249958,3232249957,443,40195,6,9,2371,27,5.807
3232249957,3232249958,53555,443,6,29,5029,27,5.999
3232249958,3232249957,443,53555,6,29,56754,27,5.999
3232249957,3232249958,49029,443,6,23,3724,27,6.125
3232249958,3232249957,443,49029,6,21,41769,27,6.125
3232249957,3232249958,55111,443,6,15,2059,27,4.954
3232249958,3232249957,443,55111,6,13,13158,27,4.954
3232249957,3232249958,46945,443,6,21,4036,27,6.548
3232249958,3232249957,443,46945,6,15,24892,27,6.548
3232249957,3232249958,41585,443,6,16,2109,27,0.919
3232249958,3232249957,443,41585,6,14,41768,27,0.919
3232249957,3232249958,50273,443,6,16,2479,27,3.334
3232249958,3232249957,443,50273,6,16,31161,27,3.334
3232249957,3232249958,54947,443,6,42,9341,27,0.295
3232249958,3232249957,443,54947,6,35,39285,27,0.295
3232249957,3232249958,55783,443,6,12,1752,27,0.045
3232249958,3232249957,443,55783,6,9,1204,27,0.044
3232249957,3232249958,38873,443,6,13,2094,27,0.362
3232249958,3232249957,443,38873,6,9,1917,27,0.362
3232249957,3232249958,33655,443,6,165,46667,27,1.430
3232249958,3232249957,443,33655,6,127,252046,27,1.430
3232249957,3232249958,43003,443,6,17,2120,26,26.523
3232249958,3232249957,443,43003,6,18,24534,31,26.523
3232249957,3232249958,43003,443,6,1,92,24,0.000
3232249958,3232249957,443,43003,6,1,40,4,0.000
3232249957,3232249958,43003,443,6,1,52,17,0.000
3232249958,3232249957,443,43003,6,1,40,4,0.000
3232249957,3232249958,59403,443,6,51,15649,27,3.482
3232249958,3232249957,443,59403,6,51,67302,27,3.482
3232249957,3232249958,51695,443,6,205,50598,27,5.274
3232249958,3232249957,443,51695,6,207,794862,27,5.274
3232249957,3232249958,51871,443,6,14,2007,27,1.212
3232249958,3232249957,443,51871,6,13,13158,27,1.212
3232249957,3232249958,53037,443,6,13,2328,27,3.929
3232249958,3232249957,443,53037,6,11,12865,27,3.929
3232249957,3232249958,45809,443,6,14,2335,26,10.640
3232249958,3232249957,443,45809,6,17,31201,31,10.640
3232249957,3232249958,45809,443,6,1,92,25,0.000
3232249958,3232249957,443,45809,6,1,40,4,0.000
3232249957,3232249958,41147,443,6,19,3111,27,3.875
3232249958,3232249957,443,41147,6,15,35772,27,3.875
3232249957,3232249958,60395,443,6,13,1960,27,0.264
3232249958,3232249957,443,60395,6,11,13358,27,0.264
3232249957,3232249958,38063,443,6,16,2479,27,2.487
3232249958,3232249957,443,38063,6,14,31057,27,2.487
3232249957,3232249958,56657,443,6,15,2432,27,7.409
3232249958,3232249957,443,56657,6,12,12419,27,7.409
3232249957,3232249958,51187,443,6,25,5939,26,15.949
3232249958,3232249957,443,51187,6,17,39987,31,15.949
3232249957,3232249958,51187,443,6,1,92,24,0.000
3232249958,3232249957,443,51187,6,1,40,4,0.000
3232249957,3232249958,51187,443,6,1,52,17,0.000
3232249958,3232249957,443,51187,6,1,40,4,0.000
3232249957,3232249958,46657,443,6,15,2432,27,3.919
3232249958,3232249957,443,46657,6,13,12969,27,3.919
3232249957,3232249958,34461,443,6,19,3492,27,8.597
3232249958,3232249957,443,34461,6,12,23801,27,8.597
3232249957,3232249958,41101,443,6,17,2531,27,4.797
3232249958,3232249957,443,41101,6,17,31213,27,4.797
3232249957,3232249958,60665,443,6,13,2330,27,5.999
3232249958,3232249957,443,60665,6,12,12627,27,5.999
3232249957,3232249958,57177,443,6,13,2303,26,8.755
3232249958,3232249957,443,57177,6,12,12408,31,8.755
3232249957,3232249958,57177,443,6,1,92,24,0.000
3232249958,3232249957,443,57177,6,1,40,4,0.000
3232249957,3232249958,57177,443,6,1,52,17,0.000
3232249958,3232249957,443,57177,6,1,40,4,0.000
3232249957,3232249958,35149,443,6,15,2432,27,3.895
3232249958,3232249957,443,35149,6,10,12813,27,3.895
3232249957,3232249958,52235,443,6,19,3928,26,12.140
3232249958,3232249957,443,52235,6,15,28608,31,12.140
3232249957,3232249958,52235,443,6,1,92,24,0.000
3232249958,3232249957,443,52235,6,1,40,4,0.000
3232249957,3232249958,36165,443,6,15,2427,27,3.622
3232249958,3232249957,443,36165,6,14,31057,27,3.622
3232249957,3232249958,48619,443,6,14,2383,27,7.833
3232249958,3232249957,443,48619,6,10,12953,27,7.832
3232249957,3232249958,41559,443,6,15,2447,27,7.002
3232249958,3232249957,443,41559,6,10,12316,27,7.002
3232249957,3232249958,38683,443,6,15,2394,26,11.780
3232249958,3232249957,443,38683,6,13,12667,31,11.780
3232249957,3232249958,38683,443,6,1,92,25,0.000
3232249958,3232249957,443,38683,6,1,40,4,0.000
3232249957,3232249958,36219,443,6,13,2504,27,4.963
3232249958,3232249957,443,36219,6,10,3902,27,4.963
3232249957,3232249958,37363,443,6,37,8639,27,16.728
3232249958,3232249957,443,37363,6,24,78627,27,16.727
3232249957,3232249958,48561,443,6,13,2288,26,8.905
3232249958,3232249957,443,48561,6,11,12493,31,8.905
3232249957,3232249958,48561,443,6,1,92,24,0.000
3232249958,3232249957,443,48561,6,1,40,4,0.000
3232249957,3232249958,43159,443,6,14,2383,27,3.881
3232249958,3232249957,443,43159,6,12,13057,27,3.881
3232249957,3232249958,33197,443,6,14,2382,27,4.316
3232249958,3232249957,443,33197,6,9,12471,27,4.316
3232249957,3232249958,53749,443,6,158,66258,27,0.691
3232249958,3232249957,443,53749,6,108,240788,27,0.691
3232249957,3232249958,58617,443,6,177,68071,27,0.811
3232249958,3232249957,443,58617,6,108,328613,27,0.811
3232249957,3232249958,43833,443,6,168,68083,27,0.795
3232249958,3232249957,443,43833,6,104,294547,27,0.795
3232249957,3232249958,46689,443,6,47,11049,27,21.899
3232249958,3232249957,443,46689,6,30,105160,27,21.899
3232249957,3232249958,38191,443,6,15,2438,27,7.450
3232249958,3232249957,443,38191,6,10,12667,27,7.450
3232249957,3232249958,41859,443,6,13,2288,26,8.526
3232249958,3232249957,443,41859,6,9,12389,31,8.526
3232249957,3232249958,41859,443,6,1,92,25,0.000
3232249958,3232249957,443,41859,6,1,40,4,0.000
3232249957,3232249958,40407,443,6,13,2291,26,8.383
3232249958,3232249957,443,40407,6,11,12993,31,8.383
3232249957,3232249958,40407,443,6,1,92,24,0.000
3232249958,3232249957,443,40407,6,1,40,4,0.000
3232249957,3232249958,40407,443,6,1,52,17,0.000
3232249958,3232249957,443,40407,6,1,40,4,0.000
3232249957,3232249958,49851,443,6,163,100150,27,0.771
3232249958,3232249957,443,49851,6,108,266028,27,0.771
3232249957,3232249958,51951,443,6,162,98596,27,0.691
3232249958,3232249957,443,51951,6,109,270638,27,0.691
